Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
2,Ta Mo Nb Cr Ti1,BCC+Laves+TiON,MA+SPS,Ultrafine grain (<1um); O and N introduced during MA; Laves fraction decreases with Ti content,compressive ductility,EXP,None,298,11.2,0.1,%,T3,10.1016/j.msea.2024.146394
2,Ta Mo Nb Cr,BCC+Laves,MA+SPS,Ultrafine grain (<1um); O and N introduced during MA; Laves fraction decreases with Ti content,hardness,EXP,Vickers,298,8904756000.0,None,Pa,T3,10.1016/j.msea.2024.146394
2,Ta Mo Nb Cr Ti0.25,BCC+Laves+TiON,MA+SPS,Ultrafine grain (<1um); O and N introduced during MA; Laves fraction decreases with Ti content,hardness,EXP,Vickers,298,7767144000.0,None,Pa,T3,10.1016/j.msea.2024.146394
2,Ta Mo Nb Cr Ti0.5,BCC+Laves+TiON,MA+SPS,Ultrafine grain (<1um); O and N introduced during MA; Laves fraction decreases with Ti content,hardness,EXP,Vickers,298,7188531000.0,None,Pa,T3,10.1016/j.msea.2024.146394
2,Ta Mo Nb Cr Ti0.75,BCC+Laves+TiON,MA+SPS,Ultrafine grain (<1um); O and N introduced during MA; Laves fraction decreases with Ti content,hardness,EXP,Vickers,298,6796251000.0,None,Pa,T3,10.1016/j.msea.2024.146394
2,Ta Mo Nb Cr Ti1,BCC+Laves+TiON,MA+SPS,Ultrafine grain (<1um); O and N introduced during MA; Laves fraction decreases with Ti content,hardness,EXP,Vickers,298,6492234000.0,None,Pa,T3,10.1016/j.msea.2024.146394
3,Ti2 Zr Nb Hf ,BCC,AC,None,hardness,EXP,Vickers,298,2257571400.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,hardness,EXP,Vickers,298,2468421900.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,hardness,EXP,Vickers,298,2573356800.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,hardness,EXP,Vickers,298,2786168700.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,hardness,EXP,Vickers,298,2908756200.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,hardness,EXP,Vickers,298,3224541600.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf ,BCC,AC,None,compressive yield stress,EXP,None,298,613300000.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,compressive yield stress,EXP,None,298,709900000.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,compressive yield stress,EXP,None,298,826600000.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,compressive yield stress,EXP,None,298,859500000.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,compressive yield stress,EXP,None,298,946500000.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,compressive yield stress,EXP,None,298,1007800000.0,None,Pa,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf ,BCC,AC,None,density,EXP,None,298,7.7,None,g/cm^3,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,density,EXP,None,298,7.66,None,g/cm^3,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,density,EXP,None,298,7.63,None,g/cm^3,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,density,EXP,None,298,7.59,None,g/cm^3,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,density,EXP,None,298,7.54,None,g/cm^3,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,density,EXP,None,298,7.51,None,g/cm^3,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf ,BCC,AC,None,estimated compressive ductility,EXP,None,298,50.0,None,%,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,estimated compressive ductility,EXP,None,298,50.0,None,%,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,estimated compressive ductility,EXP,None,298,50.0,None,%,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,estimated compressive ductility,EXP,None,298,50.0,None,%,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,estimated compressive ductility,EXP,None,298,50.0,None,%,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,estimated compressive ductility,EXP,None,298,50.0,None,%,T3,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf ,BCC,AC,None,tensile ductility,EXP,None,298,7.7,None,%,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,tensile ductility,EXP,None,298,9.6,None,%,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,tensile ductility,EXP,None,298,9.6,None,%,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,tensile ductility,EXP,None,298,11.25,None,%,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,tensile ductility,EXP,None,298,10.25,None,%,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,tensile ductility,EXP,None,298,8.95,None,%,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf ,BCC,AC,None,estimated ultimate compressive strength,EXP,stopped at 50% strain,298,1748000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,estimated ultimate compressive strength,EXP,stopped at 50% strain,298,1853000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,estimated ultimate compressive strength,EXP,stopped at 50% strain,298,2027000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,estimated ultimate compressive strength,EXP,stopped at 50% strain,298,2166000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,estimated ultimate compressive strength,EXP,stopped at 50% strain,298,2376000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,estimated ultimate compressive strength,EXP,stopped at 50% strain,298,2434000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf ,BCC,AC,None,tensile yield stress,EXP,None,298,354000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.2,BCC,AC,None,tensile yield stress,EXP,None,298,536000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.4,BCC,AC,None,tensile yield stress,EXP,None,298,629000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.6,BCC,AC,None,tensile yield stress,EXP,None,298,691000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V0.8,BCC,AC,None,tensile yield stress,EXP,None,298,836000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
3,Ti2 Zr Nb Hf V,BCC,AC,None,tensile yield stress,EXP,None,298,935000000.0,None,Pa,F8,10.1016/j.ijrmhm.2024.106681
4,Nb Mo Ta W,BCC,AM,FPBF AM,compressive yield strength,EXP,None,298,1196000000.0,None,Pa,F3,10.1016/j.addlet.2022.100079
4,(Nb Mo Ta W)24.875 C0.5,BCC+NbC,AM,FPBF AM,compressive yield strength,EXP,None,298,1725000000.0,None,Pa,F3,10.1016/j.addlet.2022.100079
4,Nb Mo Ta W,BCC,AM,FPBF AM,ultimate compressive strength,EXP,None,298,1237000000.0,None,Pa,F3,10.1016/j.addlet.2022.100079
4,(Nb Mo Ta W)24.875 C0.5,BCC+NbC,AM,FPBF AM,ultimate compressive strength,EXP,None,298,1782000000.0,None,Pa,F3,10.1016/j.addlet.2022.100079
4,Nb Mo Ta W,BCC,AM,FPBF AM,compressive ductility,EXP,None,298,4.6,None,%,F3,10.1016/j.addlet.2022.100079
4,(Nb Mo Ta W)24.875 C0.5,BCC+NbC,AM,FPBF AM,compressive ductility,EXP,None,298,7.0,None,%,F3,10.1016/j.addlet.2022.100079
5,Re0.5 Mo Nb W (TaC)0.8,BCC+carbide,AC,NbTa-rich carbide,compressive yield strength,EXP,None,298,1340000000.0,21000000.0,Pa,F1,10.1016/j.scriptamat.2021.113909
5,Re0.5 Mo Nb W (TaC)0.8,BCC+carbide,AC,NbTa-rich carbide,ultimate compressive strength,EXP,None,298,2347000000.0,40000000.0,Pa,F1,10.1016/j.scriptamat.2021.113909
5,Re0.5 Mo Nb W (TaC)0.8,BCC+carbide,AC,NbTa-rich carbide,compressive ductility,EXP,None,298,8.9,0.15,%,F1,10.1016/j.scriptamat.2021.113909
6,Mo Nb Re0.5 W,BCC,AC,None,compressive yield strength,EXP,None,298,896000000.0,13000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.2,BCC+carbide,AC,carbide claimed to be FCC,compressive yield strength,EXP,None,298,1074000000.0,11000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.4,BCC+carbide,AC,carbide claimed to be FCC,compressive yield strength,EXP,None,298,1144000000.0,33000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.5,BCC+carbide,AC,carbide claimed to be FCC,compressive yield strength,EXP,None,298,1202000000.0,15000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.6,BCC+carbide,AC,carbide claimed to be FCC,compressive yield strength,EXP,None,298,1241000000.0,26000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W,BCC,AC,None,ultimate compressive strength,EXP,None,298,1232000000.0,25000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.2,BCC+carbide,AC,carbide claimed to be FCC,ultimate compressive strength,EXP,None,298,1700000000.0,13000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.4,BCC+carbide,AC,carbide claimed to be FCC,ultimate compressive strength,EXP,None,298,1833000000.0,34000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.5,BCC+carbide,AC,carbide claimed to be FCC,ultimate compressive strength,EXP,None,298,2067000000.0,46000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.6,BCC+carbide,AC,carbide claimed to be FCC,ultimate compressive strength,EXP,None,298,2351000000.0,33000000.0,Pa,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W,BCC,AC,None,compressive ductility,EXP,None,298,7.08,0.33,%,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.2,BCC+carbide,AC,carbide claimed to be FCC,compressive ductility,EXP,None,298,8.33,0.52,%,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.4,BCC+carbide,AC,carbide claimed to be FCC,compressive ductility,EXP,None,298,8.81,0.26,%,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.5,BCC+carbide,AC,carbide claimed to be FCC,compressive ductility,EXP,None,298,10.25,0.41,%,T2,10.1016/j.jallcom.2018.11.111
6,Mo Nb Re0.5 W (TaC)0.6,BCC+carbide,AC,carbide claimed to be FCC,compressive ductility,EXP,None,298,9.64,0.5,%,T2,10.1016/j.jallcom.2018.11.111
7,Re0.1 Hf0.1 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive yield strength,EXP,None,296,1438000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.25 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive yield strength,EXP,None,296,1603000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive yield strength,EXP,None,296,1689000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.05 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive yield strength,EXP,None,296,1409000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive yield strength,EXP,None,296,1497000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.1 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be HCP-M2C,ultimate compressive strength,EXP,None,296,2178000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.25 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,ultimate compressive strength,EXP,None,296,2314000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,ultimate compressive strength,EXP,None,296,2384000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.05 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be HCP-M2C,ultimate compressive strength,EXP,None,296,2261000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be FCC-MC,ultimate compressive strength,EXP,None,296,2295000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.1 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive ductility,EXP,None,296,16.9,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.25 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive ductility,EXP,None,296,12.0,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive ductility,EXP,None,296,11.9,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.05 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive ductility,EXP,None,296,11.2,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive ductility,EXP,None,296,13.2,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.1 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive yield strength,EXP,None,1723,791000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.25 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive yield strength,EXP,None,1723,776000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive yield strength,EXP,None,1723,747000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.05 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive yield strength,EXP,None,1723,762000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive yield strength,EXP,None,1723,771000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.1 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be HCP-M2C,ultimate compressive strength,EXP,None,1723,1110000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.25 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,ultimate compressive strength,EXP,None,1723,1065000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,ultimate compressive strength,EXP,None,1723,1121000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.05 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be HCP-M2C,ultimate compressive strength,EXP,None,1723,993000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be FCC-MC,ultimate compressive strength,EXP,None,1723,1090000000.0,None,Pa,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.1 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive ductility,EXP,None,1723,29.5,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.25 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,compressive ductility,EXP,None,1723,37.3,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.25,BCC+carbide,AC,carbide claimed to be FCC-MC,estimated compressive ductility,EXP,None,1723,45.0,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.05 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be HCP-M2C,compressive ductility,EXP,None,1723,22.1,None,%,T2,10.1016/j.ijrmhm.2024.106668
7,Re0.1 Hf0.35 Ta1.6 W0.4 (TaC)0.35,BCC+carbide,AC,carbide claimed to be FCC-MC,estimated compressive ductility,EXP,None,1723,45.0,None,%,T2,10.1016/j.ijrmhm.2024.106668
